Title,Text
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. online , we ’ ll use Direct Access to supply power from that project directly to our data center as well as other Apple facilities in California . Newark , California—100 % renewable since January 2013 Pacific Gas & Electric Default Grid Mix Apple Actual Renewable Energy Use Natural Gas 24 % Bundled Grid ( mostly wind ) 63 % Nuclear 21 % Grid ( mostly wind ) 37 % Other/Unspecified 21 % Renewable 34 % 2015 Default Emissions ( mtons CO 2e/year26,519 2015 Effective Emissions ( mtons CO 2e/year0 www.energy.ca.gov/sb1305/labels/2014_labels/ all_labels/Pacific_Gas_and_Electric_ ( PGandE ) .pdfActual fiscal year 2015 energy data Resource Advisor generated utility emissions values ( utility-specific data ) . Prineville , Oregon To support our Prineville data center , we built our first two micro-hydro systems that harness the power of water flowing through local irrigation canals that have been operating for over 60 years . These micro-hydro projects will generate 12 million kilowatt-hours of clean , renewable energy a year . To supplement this micro-hydro gen - eration , we ’ re able to directly access enough local wind energy to power the entire data center . Prineville , Oregon—100 % renewable since opening May 2012 Pacific Power Default Grid Mix Apple Actual Renewable Energy Use Coal 61 % Oregon Wind 89 % Natual Gas 13 % Utility Green 1 % Other 11 % Apple ’ s Micro-Hydro Projects 10 % Renewable 15 % 2015 Default Emissions ( mtons CO 2e/year39,507 2015 Effective Emissions ( mtons CO 2e/year0 www.pacificpower.net/about/rr/ori.html from PowerContent—Large Non ResidentialActual fiscal year 2015 energy data Resource Advisor generated utility emissions values ( utility-specific data ) .Wind Wind + Micro-Hydro 35 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Reno , Nevada Unlike competitive energy markets where we ’ ve located some of our data centers , the regulated electricity supply in Nevada did not offer a simple solution for us to create new renewable energy projects dedicated to our data center . So we created a partnership with the local utility , NV Energy , to develop our first renewable project : Fort Churchill Solar PV project . Apple designed , financed , and constructed the project , and NV Energy operates it and directs all the renewable energy it produces to our data center . The Fort Churchill Solar PV project uses a new kind of photovoltaic panel with curved mirrors"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. our data centers , the regulated electricity supply in Nevada did not offer a simple solution for us to create new renewable energy projects dedicated to our data center . So we created a partnership with the local utility , NV Energy , to develop our first renewable project : Fort Churchill Solar PV project . Apple designed , financed , and constructed the project , and NV Energy operates it and directs all the renewable energy it produces to our data center . The Fort Churchill Solar PV project uses a new kind of photovoltaic panel with curved mirrors that concentrate sunlight . The 20-megawatt array has an annual production capacity of over 43 million kilowatt-hours of clean , renewable energy . To facilitate further renewable development in Nevada , Apple worked with NV Energy and the Nevada utility commission to create a green energy option open to all com - mercial customers that does not require the customer to fund project development upfront . Thanks to this new option , in late 2015 we announced our second Nevada solar array , a 50-megawatt project called Boulder City II that should come online by end of 2016 . We ’ re proud that another Nevada data center operator has also used the new green energy option , twice . Reno , Nevada—100 % renewable since opening December 2012 NV Energy - North Default Grid Mix Apple Actual Renewable Energy Use Natural Gas 53 % Apple ’ s Solar PV Projects 29 % Coal 27 % Other Solar PV 51 % Other < 1 % Local Geothermal 20 % Renewable 20 % 2015 Default Emissions ( mtons CO 2e/year20,653 2015 Effective Emissions ( mtons CO 2e/year0 www.nvenergy.com/bill_inserts/2016/Power_ Content_Insert_NVE-North_2016-01.pdflActual fiscal year 2015 energy data Resource Advisor generated utility emissions values ( utility-specific data ) . Athenry , Ireland Our data center in County Galway , Ireland , will be built on recovered land that was previously used for commercial lumber . It will provide a forested outdoor education space for local schools and a walking trail for the community . When it opens in 2017 , the data center will run on 100 percent clean , renewable energy , and will be cooled by natural ventilation , rather than mechanical air-conditioning , by taking advantage of the mild Irish climate . Ireland has one of the strongest coastal wave energy resources"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. utility-specific data ) . Athenry , Ireland Our data center in County Galway , Ireland , will be built on recovered land that was previously used for commercial lumber . It will provide a forested outdoor education space for local schools and a walking trail for the community . When it opens in 2017 , the data center will run on 100 percent clean , renewable energy , and will be cooled by natural ventilation , rather than mechanical air-conditioning , by taking advantage of the mild Irish climate . Ireland has one of the strongest coastal wave energy resources of anywhere in the world . Apple has partnered with the Sustainable Energy Authority of Ireland to sup - port innovative new ways of capturing wave energy and converting it to renewable electricity , with Apple agreeing to use electricity generated from new wave energy technologies to support the Athenry data center.Solar + Geothermal 36 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Viborg , Denmark In 2017 , we ’ ll open a new data center running on 100 percent renewable energy in Denmark ’ s central Jutland region . Due to its proximity to one of Denmark ’ s largest electrical substations , the data center won ’ t require any back-up generators , which typically run on diesel and require periodic testing and burning of fuel . The facility is designed to capture excess heat from its equipment and conduct it into the local district heating system to help warm homes in the community . Denmark has a long tradition of biomass energy generation from agricultural waste products . Our colocated facilities The vast majority of our online services are provided by our own data centers ; however , we also use third-party colocation facilities for additional data center capacity . While we don ’ t own these shared facilities and use only a portion of their total capacity , we include our portion of their energy use in our renewable energy goals . Over 85 percent of our power for colocated facilities is matched with renewable energy generated within the same state for facilities in the United States , or within the same country for those around the world . And we will keep working with collocated suppliers to get to 100 percent around the world , including in regions where renewable energy markets are"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. additional data center capacity . While we don ’ t own these shared facilities and use only a portion of their total capacity , we include our portion of their energy use in our renewable energy goals . Over 85 percent of our power for colocated facilities is matched with renewable energy generated within the same state for facilities in the United States , or within the same country for those around the world . And we will keep working with collocated suppliers to get to 100 percent around the world , including in regions where renewable energy markets are underdeveloped . Furthermore , we worked with one of our main suppliers of colocated services to help it develop the capability to provide renewable energy solutions to its customers . This partnership serves to advance the renewable energy program of both Apple and those of other companies that use this colocation provider . Beyond the use of our own data centers and colocated facilities , we also use third- party computing services to support some of our on-demand cloud storage-based services . We encourage and work with these suppliers to adopt a 100 percent renewable energy strategy for their energy use . Energy Use and Emissions at Apple ’ s Colocated Facilities Energy Use ( kWh ) Renewable Energy ( kWh ) Default Utility Emissions ( metric tons CO2e ) Apple ’ s Emissions - including renewable energy ( metric tons CO2e ) % Renewable Energy FY201 1 42,524 0 12 12 0 % FY2012 38,552,271 1,471,680 17 , 2 2 0 16,543 4 % FY2013 79,462,860 46,966,891 31,757 14,493 59 % FY2014 108,659,693 88,553,380 44,338 10,976 81 % FY2015 142,615,026 121,086,061 60,495 12,740 85 % Regional Energy Use at Apple ’ s Colocated Facilities ( Fiscal Year 2015 ) Energy Use ( kWh ) Renewable Energy ( kWh ) % Renewable Energy U.S. 75,671,765 75,671,765 100 % Europe 36,595,776 36,595,776 100 % APAC 29,91 1,090 8,818,520 29 % Other 436,395 0 0 % FY2015 TOTAL 142,615,026 121,086,061 85 % 37 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Appendix C Assurance and Review Statements Facilities energy , carbon , waste , and water data ( Pages 38–40 ) ( Bureau Veritas ) Product life cycle carbon footprint ( Pages 41–44 ) ( Fraunhofer Institute ) Paper footprint ( Pages 45–46 ) ( Fraunhofer Institute ) BUREAU VERITAS NORTH"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. Energy Use ( kWh ) Renewable Energy ( kWh ) % Renewable Energy U.S. 75,671,765 75,671,765 100 % Europe 36,595,776 36,595,776 100 % APAC 29,91 1,090 8,818,520 29 % Other 436,395 0 0 % FY2015 TOTAL 142,615,026 121,086,061 85 % 37 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Appendix C Assurance and Review Statements Facilities energy , carbon , waste , and water data ( Pages 38–40 ) ( Bureau Veritas ) Product life cycle carbon footprint ( Pages 41–44 ) ( Fraunhofer Institute ) Paper footprint ( Pages 45–46 ) ( Fraunhofer Institute ) BUREAU VERITAS NORTH AMERICA INDEPENDENT ASSURANCE STATEMENT Introduction and objectives of work Bureau Veritas North America , Inc . ( BVNA ) was e ngaged by Apple , Inc . ( Apple ) to conduct an independent assurance of select environmental data reported in its 2015 environmental report ( the Report ) . This Assurance Stat ement applies to the related information included within the scope of work described below . The intended users of the assurance statement are the stakeholders of Apple . The overall aim of this process is to provide assurance to Apple ’ s stakeholders on the accuracy , reliability and objectivity of select information included in the Report . This information and its presentation in the Report are the sole responsibility of the management of Apple . BVNA was not involved in the collection of the information o r the drafting of the Report . Scope of Work Apple requested BVNA to include in its independent review the following :  Assurance of select e nvironmental data and information included in the Report for the fiscal year 2015 reporting period ( September 28 , 2014 through September 2 6 , 2015 ) , specifically , in accordance with Apple ’ s definitions and World Resources Institute ( WRI ) /World Business Council for Sustainable Development ( WBCSD ) Greenhouse Gas Protocol : o Energy : Direct ( Million Therms ) and Indirect ( Million k ilowatt hours ( mkW h ) ) o Renewable Energy ( mkWH ) o Water ( Total withdrawal ) o Greenhouse Gas ( GHG ) Emissions : Direct Scope 1 emissions by weight , Indirect Scope 2 emissions by weight , Indirect Scope 3 emissions by weight ( Employee Commute and Business Trav el ) o Waste Quantities and Disposition o Appropriateness and"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. Apple ’ s definitions and World Resources Institute ( WRI ) /World Business Council for Sustainable Development ( WBCSD ) Greenhouse Gas Protocol : o Energy : Direct ( Million Therms ) and Indirect ( Million k ilowatt hours ( mkW h ) ) o Renewable Energy ( mkWH ) o Water ( Total withdrawal ) o Greenhouse Gas ( GHG ) Emissions : Direct Scope 1 emissions by weight , Indirect Scope 2 emissions by weight , Indirect Scope 3 emissions by weight ( Employee Commute and Business Trav el ) o Waste Quantities and Disposition o Appropriateness and robustness of underlying reporting systems and processes , used to collect , analyze , and review the environmental information reported ; Excluded from the scope of our work is any assurance of information relating to :  Text or other written statements associated with the Report  Activities outside the defined assurance period Methodology BVNA undertook the following activities : 1 . Site visits to Apple facilities in Cork , Ireland ; London , United Kingdom ; Seoul , South Korea ; and Singapore ; 2 . Visit to Apple corporate offices in Cupertino , California ; 3 . Interviews with relevant personnel of Apple ( 10 individuals including employees and external contractors at the corporate level ) ; 4. Review of internal and externa l documentary evidence produced by Apple ; 5 . Audit of environmental performance data presented in the Report , including a detailed review of a sample of data against source data ; and 6. Review of Apple information system s for collection , aggregation , analysis and internal verification and review of environmental data . Our work was conducted against Bureau Veritas ’ standard procedures and guidelines for external Verification of Sustainability Reports , based on current best practice in independent assurance . 38 Apple , Inc . Page 2 Bureau Veritas procedures are based on principles and methods described in the International Standard on Assurance Engagements ( ISAE ) 3000 . The work was planned and carried out to provide reasonable assuran ce for all indicators and we believe it provides an appropriate basis for our conclusions . Our Findings BVNA verified the following indicators for Apple ’ s Fiscal Year 201 5 reporting period ( September 28 , 2014 through September 26 , 2015 ) : Parameter Quantity Units Boundary/ Protocol Natural Gas"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. on current best practice in independent assurance . 38 Apple , Inc . Page 2 Bureau Veritas procedures are based on principles and methods described in the International Standard on Assurance Engagements ( ISAE ) 3000 . The work was planned and carried out to provide reasonable assuran ce for all indicators and we believe it provides an appropriate basis for our conclusions . Our Findings BVNA verified the following indicators for Apple ’ s Fiscal Year 201 5 reporting period ( September 28 , 2014 through September 26 , 2015 ) : Parameter Quantity Units Boundary/ Protocol Natural Gas Consump tion : 8.5 Million Therms Worldwide occupied properties / Apple Internal Protocol Electricity Consumption : 990 Million kilowatt hours ( mkWh ) Worldwide occupied properties / Apple Internal Protocol Renewable Energy 914 Million kilowatt hours ( mkWh ) Worldwide / Invoiced quantities & self - generated Scope 1 GHG Emissions28,103 metric tons of carbon dioxide equivalent ( tCO 2e ) Worldwide occupied properties / WRI/WBCSD GHG Protocol Scope 2 GHG Emissions ( Location - Based ) 376,365 tCO 2e Worldwide occupied properties / WRI/WBCSD GHG Protocol Scope 2 GHG Emissions ( Market- Based ) 43,608 tCO 2e Worldwide occupied properties / WRI/WBCSD GHG Protocol Scope 3 GHG Emissions –Business Travel 139,936 tCO 2e Worldwide occupied properties / WRI/WBCSD GHG Protocol Value Chain ( Scope 3 ) Scope 3 GHG Emissions –Employee Commute172,968 tCO 2e Worldwide occupied properties / WRI/WBCSD GHG Protocol Value Chain ( Scope 3 ) Water Withdrawal 2,000,000 cubic meters ( m3 ) Worldwide occupied properties / Apple Internal Protocol Trash disposed Landfill in 5947 Metric tonnes Worldwide occupied properties / Apple Internal Protocol Hazardous Waste ( Regulated waste ) 455 Metric tonnes Worldwide occupied properties / Apple Internal Protocol Recycled Material ( Removal by recycling contra ctor ) 10,221 Metric tonnes Worldwide occupied properties / Apple Internal Protocol 39 Apple , Inc . Page 3 Our Conclusion Based on the assurance process and procedures conducted , we conclude that :  The Energy , Water , Waste , and Scope 1 , 2 & 3 GHG Emissions assertions show n above ar e materially correct and are a fair representation of the data and information ; and  Apple has established appropriate system s for the collection , aggregation and analysis of relevant environmental information , and has implemented underlying internal assurance practices that provide a"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. ctor ) 10,221 Metric tonnes Worldwide occupied properties / Apple Internal Protocol 39 Apple , Inc . Page 3 Our Conclusion Based on the assurance process and procedures conducted , we conclude that :  The Energy , Water , Waste , and Scope 1 , 2 & 3 GHG Emissions assertions show n above ar e materially correct and are a fair representation of the data and information ; and  Apple has established appropriate system s for the collection , aggregation and analysis of relevant environmental information , and has implemented underlying internal assurance practices that provide a reasonable degree of confidence that such information is complete and accurate . Statement of independence , impartiality and competence BVNA is an independent professional services company that specializ es in Quality , He alth , Safety , Social and Environmental management with over 180 years history in providing independent assurance services , and an annual 2015 revenue of $ 4.6 billion Euros . No member of the assurance team has a business relationship with Apple , its Directors or Managers beyond that of verification and assurance of sustainability data and reporting . We have conducted this verification independently and we believe there to have been no conflict of interest . BVNA has implemented a Code of Ethics across the business to maintain high ethical standards among staff in their day-to-day business activities . The assurance team has extensive experience in conducting assurance over environmental , social , ethical and health and safety information , systems and proces ses , has over 20 years combined experience in this field and an excellent understanding of BVNA standard methodology for the Assurance of Sustainability Reports . Attestation : Trevor A. Donaghu , Lead Verifier John A. Rohde , Technical Reviewer Technical Director , Climate Change Services Senior Project Manager Sustainability and Climate Change Services Sustainability and Climate Change Services Bureau Veritas North America , Inc. Bureau Veritas North America , Inc. April 11 , 2016 40 CCF Review and Verification Client : Apple Inc. 1Review and Verification Statement Company Carbon Footprint – Scope 3 : Product related Carbon Footprint for Fiscal Year 2015 Fraunhofer IZM reviewed Apple ’ s scope 3 company carbon footprint ( CCF ) data related to the products manufactured and sold by Apple Inc. in fiscal year 2015 . 1 Summary This review checks transparency of data and calculations"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. Climate Change Services Senior Project Manager Sustainability and Climate Change Services Sustainability and Climate Change Services Bureau Veritas North America , Inc. Bureau Veritas North America , Inc. April 11 , 2016 40 CCF Review and Verification Client : Apple Inc. 1Review and Verification Statement Company Carbon Footprint – Scope 3 : Product related Carbon Footprint for Fiscal Year 2015 Fraunhofer IZM reviewed Apple ’ s scope 3 company carbon footprint ( CCF ) data related to the products manufactured and sold by Apple Inc. in fiscal year 2015 . 1 Summary This review checks transparency of data and calculations , appropriateness of supporting product related data and assumptions , and overall plausibility of the calculated corporate annual carbon footprint comprised of emissions derived from the life cycle assessment ( LCA ) of Apple products shipped in fiscal year 2015 . This review and verification focuses on Scope 3 emissions for products sold by Apple Inc. ( as defined by WRI/WBCSD/Greenhouse Gas Protocol – Scope 3 Accounting and Reporting Standard ) . It is noted that emissions relating to the facilities that are owned or leas ed by Apple ( scope 1 and 2 emissions ) as well as business travel and employee commute were subject to a separate third party verification and are therefore excluded from the scope of this statement . Confidential data relating to product sales and shipments were also excluded from the scope of this verification . This review and verification covers Apple ’ s corporate annual greenhouse gas emissions and does not replace reviews conducted for indi vidual product LCAs for greenhouse gas emissions ( GHGs ) . The life cycle emissions data produced by Apple for individual products has been calculated in accordance to the standard ISO 14040/14044 : Environmental management – Life cycle assessment – Principles and framework / Requirements and guidelines . This review and verification furthermore complies with ISO 14064-3 : Greenhouse gases -- Part 3 : Specification with guidance for the validation and verification of greenhouse gas assertions . The review of the corporate annual carbon footprint has considered the following criteria :  The system , boundaries and functional unit are clearly defined  Assumptions and estimations made are appropriate 41 CCF Review and Verification Client : Apple Inc. 2 Selection of primary and secondary data is appropriate and methodologies used are adequately disclosed These criteria are also fundamental"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. assessment – Principles and framework / Requirements and guidelines . This review and verification furthermore complies with ISO 14064-3 : Greenhouse gases -- Part 3 : Specification with guidance for the validation and verification of greenhouse gas assertions . The review of the corporate annual carbon footprint has considered the following criteria :  The system , boundaries and functional unit are clearly defined  Assumptions and estimations made are appropriate 41 CCF Review and Verification Client : Apple Inc. 2 Selection of primary and secondary data is appropriate and methodologies used are adequately disclosed These criteria are also fundamental to the review of LCAs conducted for individual product emissions . The reviewers note that the largest share ( 98 % ) of Apple Inc. annual corporate carbon footprint is comprised of scope 3 emissions from individual products . The aforementioned criteria have been regularly reviewed by Fraunhofer IZM since 2007 with a view to providing independent feedback that can facilitate continuous improvement and refinement in the LCA methodology applied by Apple Inc. Data reported by Apple is as follows : Manufacturing Transportation Product Use Recycling 2015 29,599,494 1,322,121 6,566,851 502,547 [ metric tons CO2e ] [ metric tons CO2e ] [ metric tons CO2e ] [ metric tons CO2e ] Based on the process and procedures conducted , there is no evidence that the Greenhouse Gas ( GHG ) assertion with regards to scope 3 corporate carbon footprint  is not materially correct and is not a fair representation of GHG data and information , and  has not been prepared in accordance with the related International Standard on GHG quantification , monitoring and reporting . 2 Reviewed Data and Plausibility Check A verification and sampling plan as required by ISO 14046-3 has been established in the course of this CCF review and verification , defining the level of assurance , objectives , criteria , scope and materiality of the verification . As part of this review and verification Apple disclosed following data to Fraunhofer IZM :  Sales data for FY2015 , including accessories  Regional distribution of sold units and country specific allocation per product to major sell-in countries  Product specific data on transportation including breakdown of air and sea shipment 42 CCF Review and Verification Client : Apple Inc. 3 Life cycle GHG emissions for all products , differentiating the actual product configurations ( i.e"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. this CCF review and verification , defining the level of assurance , objectives , criteria , scope and materiality of the verification . As part of this review and verification Apple disclosed following data to Fraunhofer IZM :  Sales data for FY2015 , including accessories  Regional distribution of sold units and country specific allocation per product to major sell-in countries  Product specific data on transportation including breakdown of air and sea shipment 42 CCF Review and Verification Client : Apple Inc. 3 Life cycle GHG emissions for all products , differentiating the actual product configurations ( i.e . memory capacity )  Calculation methodology for the company carbon footprint and methodological changes implemented in 2015  The total company carbon footprint – scope 3 for the fiscal year 2015  Detailed analysis of the CCF including : o The breakdown of the CCF into life cycle phases manufacturing , transportation , product use and recycling o Detailed product specific split into life cycle phases o The contribution of individual products and product families to the overall CCF The data and information supporting the GH G assertion were projected ( use phase and recycling ) and historical ( i.e . fiscal year 2015 data regarding sales figures , manufacturing , transportation ) . This review comprises a check of selected data , which are most influential to the overall company carbon footprint . The overall plausibility check addressed the following questions :  Are product LCAs referenced correctly ?  Are results for products , for which no full LCA review was undertaken , plausible ?  Are carbon emission data for individual products plausible in the light of methodological changes as indicated by Apple ? This review was done remotely . 3 Findings Prior to this CCF review and verification 14 recent product LCA studies , including for the first time separately sold accessories , have been reviewed successfully against ISO 14040/44 . These recent LCAs cover most important product segments ( Apple Watch , iPad , iPhone , iPod , MacBook , MacBook Pro , and Beats products ) . These latest LCA studies cover products which represent in total 47,2 % of the total scope 3 company carbon footprint . Representatives of other product segments ( iMac , Mac Pro , Mac Mini , Airport Express / 43 CCF Review and Verification Client : Apple"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. review and verification 14 recent product LCA studies , including for the first time separately sold accessories , have been reviewed successfully against ISO 14040/44 . These recent LCAs cover most important product segments ( Apple Watch , iPad , iPhone , iPod , MacBook , MacBook Pro , and Beats products ) . These latest LCA studies cover products which represent in total 47,2 % of the total scope 3 company carbon footprint . Representatives of other product segments ( iMac , Mac Pro , Mac Mini , Airport Express / 43 CCF Review and Verification Client : Apple Inc. 4Airport Extreme , Apple TV and Cinema Display ) underwent no or only minor design changes compared to those which went through a full LCA review in former years . The methodological changes implemented with the 2015 CCF data are confirmed to lead to an improvement in terms of accuracy and real use patterns representation of the results . Inevitably this hampers the comparability of 2015 results with earlier CCF data . All questions raised in the course of the review were answered by Apple and related evidence was provided where needed . 4 Conclusions We observe from year to year an improvement of the assessment approach in terms of granularity of the used calculation data . This year the use phase models have been enhanced , taking into account real use pattern data . Several additional components are now modelled with primary data from Apple ’ s suppliers . For all product LCA calculations , where exact data was missing , the principle of a worst- case approach has been followed and results have been calculated with rather conservative estimates regarding e.g . production yield losses and recycling . The review has not found assumptions or calculation errors on the CCF data level that indicate the scope 3 corporate carbon footprint has been materially misstated . The excellent analysis meets the principles of good scientific practice . Berlin , March 24 , 2016 - Karsten Schischke - - Marina Proske - Fraunhofer IZM Fraunhofer IZM Dept . Environmental and Dept . Environmental and Reliability Engineering Reliability Engineering 44 Company Fiber Footprint Review Client : Apple Inc. 1Review Statement Company Fiber Footprint Fraunhofer IZM reviewed Apple ’ s company fiber footprint data related to the products manufactured and sold by Apple Inc. in fiscal year 2015 . 1 Summary"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. on the CCF data level that indicate the scope 3 corporate carbon footprint has been materially misstated . The excellent analysis meets the principles of good scientific practice . Berlin , March 24 , 2016 - Karsten Schischke - - Marina Proske - Fraunhofer IZM Fraunhofer IZM Dept . Environmental and Dept . Environmental and Reliability Engineering Reliability Engineering 44 Company Fiber Footprint Review Client : Apple Inc. 1Review Statement Company Fiber Footprint Fraunhofer IZM reviewed Apple ’ s company fiber footprint data related to the products manufactured and sold by Apple Inc. in fiscal year 2015 . 1 Summary This review checks transparency of data and calculations , appropriateness of supporting product and packaging related data and assumptions , and overall plausibility of the calculated corporate annual fiber footprint of Apple products shipped in fiscal year 2015 . As there is no standardised method available for calculating a product or company fiber footprint Apple defined a methodology for internal use . The scope of the Fiber Footprint includes Apple ’ s co rporate fiber usage from products . Facility fiber usage is explicitly excluded . The fiber footprint tracks the total amount of wood fiber , both virgin and recycled , that Apple uses in packaging , and other paper products . Apple obtains and analyses supplier-specific data for each pr oduct line and sums up these figures for the entire company using sell-in numbers . The output is a total fiber footprint . The review of the corporate annual fiber footprint has considered the following criteria : The system boundaries are clearly defined Assumptions and estimations made are appropriate Use of supplier data is appropriate and methodologies used are adequately disclosed Data reported by Apple is as follows : Total Fiber Virgin Fiber Recycled Fiber 2015 132,741 51,669 81,072 [ metric tons fiber ] [ metric tons fiber ] [ metric tons fiber ] All results and figures reviewed for fiscal year 2015 are plausible . 45 Company Fiber Footprint Review Client : Apple Inc. 22 Reviewed Data and Findings As part of this review Apple disclosed following data to Fraunhofer IZM : Calculation methodology for the company fiber footprint Sales data for FY2015 , including accessories Product and supplier specific data on packaging design ( including CAD design drawings ) , materials ( distinction of paper qualities , fiber content , including recycled fiber content ) ,"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. 81,072 [ metric tons fiber ] [ metric tons fiber ] [ metric tons fiber ] All results and figures reviewed for fiscal year 2015 are plausible . 45 Company Fiber Footprint Review Client : Apple Inc. 22 Reviewed Data and Findings As part of this review Apple disclosed following data to Fraunhofer IZM : Calculation methodology for the company fiber footprint Sales data for FY2015 , including accessories Product and supplier specific data on packaging design ( including CAD design drawings ) , materials ( distinction of paper qualities , fiber content , including recycled fiber content ) , weights and production yields ( process yields and cut-off losses ) Aggregated fiber data for all products and the total company fiber footprint for the fiscal year 2015 The revised methodology paper provided by Apple ( Fiber Footprint at Apple - Methodology Description - V1.0 ) on March 15 , 2016 , is considered a sound and appropriate guidance for determining the company fiber footprint . Where appropriate , this approach follows methodological principles applied for state-of-the-art Life Cycle Assessments . This review comprises a check of fiber data for selected products , which are most influential to the overall company fiber footprint and which represent the full spectrum of Apple products . The selection of products for individual reviews has been agreed between Apple and Fraunhofer IZM . Plausibility of some supplier data has been questioned and discussed in detail with Apple . Based on direct supplier feedback related fiber data has been corrected . This review was done remotely . All questions raised in the course of the review were answered by Apple and related evidence was provided where needed . Based on the process and procedures conducted , there is no evidence that the corporate fiber footprint is not materially correct and is not a fair representation of fiber data and information . The excellent analysis meets the principles of good scientific practice . Berlin , March 29 , 2016 - Karsten Schischke - - Marina Proske - Fraunhofer IZM Fraunhofer IZM Dept . Environmental and Dept . Environmental and Reliability Engineering Reliability Engineering 46 Environmental Responsibility Report | 2016 Progress Report , Covering FY201547Appendix D Environmental Health and Safety Policy Statement Mission Statement Apple Inc. is committed to protecting the environment , health , and safety of our employees , customers and the global communities where"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. is not materially correct and is not a fair representation of fiber data and information . The excellent analysis meets the principles of good scientific practice . Berlin , March 29 , 2016 - Karsten Schischke - - Marina Proske - Fraunhofer IZM Fraunhofer IZM Dept . Environmental and Dept . Environmental and Reliability Engineering Reliability Engineering 46 Environmental Responsibility Report | 2016 Progress Report , Covering FY201547Appendix D Environmental Health and Safety Policy Statement Mission Statement Apple Inc. is committed to protecting the environment , health , and safety of our employees , customers and the global communities where we operate . We recognize that by integrating sound environmental , health , and safety management practices into all aspects of our business , we can offer technologically innovative prod - ucts and services while conserving and enhancing resources for future generations . Apple strives for continuous improvement in our environmental , health and safety management systems and in the environmental quality of our products , processes , and services . Guiding Principles Meet or exceed all applicable environmental , health and safety requirements . We will evaluate our EHS performance by monitoring ongoing performance results and through periodic management reviews . Where laws and regulations do not provide adequate controls , we will adopt our own standards to protect human health and the environment . Support and promote sound scientific principles and fiscally responsible public policy that enhance environmental quality , health and safety . Advocate the adoption of prudent environmental , health and safety principles and practices by our contractors , vendors , and suppliers . Communicate environmental , health , and safety policies and programs to Apple employees and stakeholders . Design , manage and operate our facilities to maximize safety , promote energy efficiency , and protect the environment . Strive to create products that are safe in their intended use , conserve energy and materials , and prevent pollution throughout the product life cycle including design , manufacture , use , and end-of-life management . Ensure that all employees are aware of their role and responsibility to fulfill and sustain Apple ’ s environmental , health and safety management systems and policy . Luca Maestri Senior Vice President and CFO January 2016 Environmental Responsibility Report | 2016 Progress Report , Covering FY201548Appendix E EMS Certification Registered Sites : Apple Inc. Apple Inc. 1326 Kifer Road"
